station_name,station_code
高光,009452
高円寺,003573
高原,009955
高取,007896
高坂,002753
高城,009467
高城町,001102
高塚,007147
高子,001344
高安,007551
高安山,007569
高宮,005263
高宮,009097
高尾,004029
高尾,004233
高尾山,004084
高尾山口,004075
高尾野,009935
高屋,001009
高山,002587
高岡,001873
高岡やぶなみ,001876
高岡駅,001870
高岩,009407
高岩,002615
高岳,005434
高島,007186
高島平,003117
高島町,004654
高崎,002389
高崎商科大学前,002445
高崎問屋町,002355
高崎新田,009967
高師,006938
高師浜,007781
高幡不動,003904
高座渋谷,004729
高擶,001120
高月,004613
高木,007701
高松,008163
高松,001830
高松,003528
高松町,004471
高松築港,008162
高柳,003070
高根公団,003388
高根木戸,003425
高森,009733
高槻,006432
高槻市,006440
高横須賀,005968
高橋,009510
高水,008519
高津,005102
高津,004230
高浜,008687
高浜,004858
高浜,002569
高浜港,006261
高滝,004963
高瀬,008412
高瀬,001139
高田,009298
高田,009732
高田,008275
高田,007802
高田,001632
高田,004370
高田の鉄橋,002347
高田市,007829
高田本山,006815
高田橋,004833
高田馬場,003508
高畑,005564
高畠,001273
高知,009095
高知商業前,009132
高知城前,009131
高知橋,009107
高知駅前,009098
高石,007794
高砂,006825
高砂,000202
高砂町,008726
高科,004346
高茶屋,007304
高萩,001903
高蔵寺,005194
高見ノ里,007669
高見橋,010046
高見馬場,010041
高角,006088
高輪ゲートウェイ,004061
高輪台,004079
高速神戸,007216
高速長田,007315
高遠原,004005
高野,005742
高野,003196
高野下,008299
高野口,008249
高野山,008373
高野川,008892
高鍋,009926
高須,008078
高須,009122
高須神社,007628
高鷲,007679
高麗,002950
高麗川,002927
鬼塚,009295
鬼子母神前,003468
鬼怒川公園,001773
鬼怒川温泉,001779
鬼瀬,009522
鬼無,008218
鬼越,003472
魚住,007096
魚崎,007005
魚市場通,000466
魚沼丘陵,001638
魚沼中条,001607
魚沼田中,001552
魚津,001778
鮎喰,008489
鮎川,000882
鮎貝,001211
鮫,000613
鮫洲,004220
鯉川,000730
鯖江,002842
鯖瀬,008953
鯖石,000611
鯨波,001530
鯰田,008922
鰍沢口,004397
鰭ヶ崎,003019
鰺ヶ沢,000550
鱒沢,000903
鱒浦,000040
鳥ノ木,008848
鳥取,004541
鳥取ノ荘,008161
鳥取大学前,004463
鳥居,006264
鳥居前,007135
鳥居本,005147
鳥形,000664
鳥栖,009327
鳥沢,004192
鳥浜,004896
鳥羽,007872
鳥羽中,002780
鳥羽街道,006121
鳩ノ巣,003058
鳩ヶ谷,003036
鳳,007773
鳴子北,005691
鳴子御殿湯,001013
鳴子温泉,001014
鳴尾・武庫川女子大前,006975
鳴沢,000547
鳴海,005745
鳴滝,005897
鳴石,009405
鳴谷,009183
鳴門,008414
鴨宮,005170
鴨居,004485
鴨島,008498
鴨川,008251
鴨方,007784
鴨池,010067
鴨部,009163
鴫野,007128
鴬の森,006445
鴻巣,002691
鴻池新田,007084
鴻野山,001997
鵜の木,004299
鵜住居,000884
鵜原,005559
鵜方,008212
鵜杉,001003
鵜殿,008865
鵜沼,004836
鵜沼宿,004830
鵜飼,007691
鵠沼,005048
鵠沼海岸,005049
鵡川,000381
鵯越,007127
鶯巣,005185
鶯谷,003460
鶯野,000837
鶴ヶ丘,007556
鶴ヶ坂,000544
鶴ヶ峰,004604
鶴ヶ島,002852
鶴丸,009940
鶴原,007975
鶴居,005896
鶴岡,001017
鶴崎,009468
鶴川,004278
鶴巻温泉,004885
鶴形,000691
鶴来,002217
鶴橋,007330
鶴泊,000558
鶴瀬,003007
鶴田,002142
鶴羽,008290
鶴舞,005509
鶴見,004496
鶴見小野,004532
鶴見市場,004465
鶴見緑地,007018
鶴里,005681
鶴間,004549
鷲別,000404
鷲塚針原,002609
鷲宮,002632
鷲津,006993
鷹の台,003450
鷹ノ子,008802
鷹ノ巣,000673
鷹取,007417
鷹島口,009347
鷹巣,000674
鷹狩,004958
鷹野橋,008093
鷺ノ宮,003451
鷺沼,004290
鹿児,009093
鹿児島,010031
鹿児島中央,010047
鹿児島中央駅前,010050
鹿児島駅前,010033
鹿又,001071
鹿妻,001095
鹿家,009260
鹿島,001388
鹿島サッカースタジアム,002766
鹿島台,001073
鹿島大野,002701
鹿島旭,002517
鹿島灘,002663
鹿島田,004359
鹿島神宮,002804
鹿沼,002104
鹿渡,000723
鹿瀬,001391
鹿王院,005921
鹿角花輪,000696
鹿討,000133
鹿部,000423
麹町,003737
麻布十番,003941
麻植塚,008491
麻生,000197
麻生田,005575
黄檗,006276
黄波戸,008090
黄金,005511
黄金,000401
黄金町,004712
黒井,005469
黒井,001594
黒井村,008459
黒坂,005330
黒姫,001788
黒子,002491
黒山,001286
黒岩,000403
黒崎,008702
黒崎駅前,008703
黒川,008456
黒川,004168
黒川,009525
黒川,006260
黒川,005362
黒松,005813
黒松,001136
黒松内,000366
黒江,008421
黒沢,000918
黒沢,000888
黒田,007687
黒田,004966
黒田原,001676
黒田庄,005902
黒石,009680
黒石,000574
黒磯,001705
黒笹,005596
黒薙,001806
黒部,001753
黒部宇奈月温泉,001742
黒部平,002107
黒部湖,002108
黒髪町,009738
鼎,004505
鼓ヶ浦,006513
鼓滝,006429
鼠ヶ関,001056
龍ケ崎市,002866
龍安寺,005883
龍岡城,002543
龍王峡,001756
龍谷大前深草,006154
龍谷富山高校前（永楽町）,001921
ＪＲ松山駅前,008758
